Camm, Cheryl, revised Carter, Karen 	SOUNZwrite NCEA Level 2 - Whitehead, Psathas, Hamilton	1	SOUNZ	Kit	698	true	$60	SW_NCEA_L2	education resource	true			book and 1 CD in plastic bag		Revised for NCEA Level 2, the popular SOUNZWRITE guides for David Hamilton's 'Rakiura', John Psathas' 'Waiting for the Aeroplane', and Gillian Whitehead's 'Lullaby for Matthew' have now arrived. This publication brings together three superb guides in one volume. 'Lullaby for Matthew', a short "romantic" piece for piano (about Grade 5) by one of Aotearoa's most important composers, explores the variation form as a composi�tional tool. John Psathas is one of New Zealand's most exciting composers, and his evocative piano work 'Waiting for the Aeroplane' provides a basis for the study of Greek music and Jazz. Commercial recordings of 'Lullaby for Matthew' and 'Waiting for the Aeroplane' are available on the CD 'You Hit Him He Cry Out' (Dan Poynton); 'Waiting for the Aeroplane' is also available on 'Rhythm Spike' (Dan Poynton). Both CDs are available from SOUNZ. David Hamilton is arguably New Zealand's foremost choral composer. His 'Rakiura', for SATB choir, is based on a play by Eileen Philipp and tells, in the style of a Noh drama, the story of a Japanese woman found living in a cave on Stewart Island. A recording is included on the SOUNZWRITE choral CD, which also includes Hamilton's 'Lux Aeterna' for comparative listening. SCORES FOR ALL WORKS ARE AVAILABLE SEPARATELY - PLEASE CONTACT SOUNZ FOR DETAILS. 		(c) Centre for New Zealand Music Trust	SOUNZwrite Education Series	2006										New Zealand National Youth Choir, Karen Grylls (Cond); Peter Godfrey (Cond); Auckland University Singers; Uwe Grodd (Flute); Kristen Darragh (alto); Auckland Dorian Choir, Rita Paczian (Cond); Richard Nunns (koauau); Elise Bradley (alto)	true	yes	Book with SOUNZwrite choral CD				
	Spellbound	1		Video	699	false			documentary	true			Very precious - only to be lent out in special circumstances		Video of a documentary about Split Enz														Split Enz		yes					
	E Hine			CD	700	false			NZ recordings - other genres	true		1 sound disc (25 min. 48 sec.) : digital ; 4 3/4 in.							2002?		00:25:48			This album is dedicated to my children, Maraea and Mere Arihi					Katarina Pipi		yes					
	Whaea		Maorimusic.com Ltd	CD	344	false			NZ recordings - other genres	true		sound disc (38 min., 19 sec.) : digital ; 4 3/4 in.			This album is a celebration of motherhood that is inspired by Ariana Tikao's  own recent journey as a mother. The album is all in Te Reo Maori, drawing upon contemporary music styles such as hip-hop and dub but with a strong emphasis on Maori chant and traditional sounds. A notable feature is the inclusion of many taoka puoro, traditional Maori instruments, performed by Richard Nunns.		(c) Ariana Tikao 2002		2002	Maorimusic MMDC106	00:38:19								Ariana Tikao (lead vocals); Richard Nunns (Taoka puoro)		yes					
	A Wind Harp	1	Otago University Press	CD	641	false			NZ recordings - other genres	true		1 sound disc (45 min., 5 sec.) : digital ; 4 3/4 in.					(c) Cilla McQueen and the Blue Neutrinos, 2006		2006		00:45:05								Cilla McQueen, the Blue Neutrinos		yes					
Freed, Dorothy (Compiler)	Directory of New Zealand Music Organisations	1	National Music Council of New Zealand Inc	book or booklet - paperback	94	false			industry manual - NZ	true		67 p. ; 21 cm.	in directories		Second edition (revised)				1986												yes		0-473-00430-5			
Carrigan, Jeanell	Australian post-1970 solo piano works: an annotated guide	1	Australian Music Centre Ltd	book or booklet - paperback	435	false			bibliography	true		228 p. ; 30 cm.			Contains some New Zealand composers		(c) Jeanell Carrigan 1998		1998												yes		0-909168-39-3			
Carrigan, Jeanell	Australian solo piano works of the last twenty-five years	1	Australian Music Centre Ltd	book or booklet - paperback	434	false			bibliography	true					Contains some New Zealand composers		(c) Jeanell Carrigan		2004												yes		0-909168-57-1			
	ExtravaCANZa	3	Composers' Association of New Zealand	book or booklet - paperback	707	false			Commentary or analysis	true		36 p. : ports. ; 30 cm.			Programme of concerts celebrating the 20th birthday of the Composers Association of New Zealand at Wellington's Town Hall 4-6 November 1994.				1994												yes					
Elmsly, John and Wilby, Gary and Young, John (editors)	Canzona 1994 vol 16 no 37	2	Composers' Association of New Zealand	journal	708	true	$25	BOCANZONA	Commentary or analysis	true		v. : ill. ; 28 cm.			Jenny McLeod; Ronald Tremain; David Farquhar; John Young; Peter Scholes;			Canzona	1994												yes					0110-7771
Shepherd, Patrick (editor)	Canzona 1996 vol 17 no 38	1	Composers' Association of New Zealand	journal	709	true	$25	BOCANZONA	Commentary or analysis	true		v. : ill. ; 28 cm.			The Musicians of Bremen by Tony Ryan; 			Canzona	1996												yes					0110-7771
Shepherd, Patrick (editor)	Canzona 1997 Vol 18 no 39	1	Composers Association of New Zealand	journal 	710	true	$25	BOCANZONA	Commentary or analysis	true		v. : ill. ; 28 cm.			Gareth Farr recent works;			Canzona	1997												yes					0110-7771
Shepherd, Patrick (editor)	Canzona 1998 vol 19 no 40	1	Composers Association of New Zealand	journal	711	true	$25	BOCANZONA	Commentary or analysis	true		v. : ill. ; 28 cm.			Alley - the Opera, by Jack Body; Helen Fisher and Taku Wana; Outrageous Fortune by Gillian Whitehead; Ronald Tremain;			Canzona	1998												yes					0110-7771
Shepherd, Patrick (editor)	Canzona 1999 vol 20 no 41	1	Composers Association of New Zealand	journal	712	true	$25	BOCANZONA	Commentary or analysis	true		v. : ill. ; 28 cm.			Pendulums of Blue by Eve de Castro-Robinson; 			Canzona	1999												yes					0110-7771
Shepherd, Patrick (editor)	Canzona 2000 vol 21 no 42	1	Composers' Association of New Zealand	journal	713	true	$25	BOCANZONA	Commentary or analysis	true		v. : ill. ; 28 cm.			Jack Spiers; Dorothy Freed			Canzona	2000												yes					0110-7771
Norris, Michael (editor)	Canzona 2001 vol 22 no 43	1	Composers Association of New Zealand	journal	714	true	$30	BOCANZ01	Commentary or analysis	true		v. : ill. ; 28 cm.			Richard Nunns; Neville Hall; Edwin Carr; Dorothy Ker; 			Canzona	2001												yes					0110-7771
Norris, Michael (Editor)	Canzona 2002 vol 23 no 44	1	Composers' Association of New Zealand	journal	715	true	$30	BOCANZ02	Commentary or analysis	true		v. : ill. ; 28 cm.			Penny Axtens; Eddie's Wall by John Cousins; Douglas Lilburn; 			Canzona	2002												yes					0110-7771
Norris, Michael (Editor)	Canzona 2003 vol 24 no 45	1	Composers' Association of New Zealand	journal	716	true	$30	BOCANZ03	Commentary or analysis	true		v. : ill. ; 28 cm.			James Gardner; Dorothea Franchi; Edwin Carr; Chris Cree-Brown in Antarctica; 24 preludes for piano by Anthony Richie; Richard Nunns,  Gillian Whitehead, improvisation and taonga puoro;			Canzona	2003												yes					0110-7771
McKinnon, Dugal and Norris, Michael (editors)	Canzona 2004 vol 25 no 46	1	Composers' Association of New Zealand	journal	717	true	$30	BOCANZ04	Commentary or analysis	true	Special Edition - Developing discourse on New Zealand Music	v. : ill. ; 28 cm.			Chris Watson; Sleep Exposure by John Cousins; Gillian Whitehead; Michael Norris; John Psathas; The God Boy by Anthony Ritchie; Ashley Heenan; Edwin Carr			Canzona	2004												yes					0110-7771
Norris, Michael (Editor)	Canzona 2005 vol 26 no 47	1	Composers' Association of New Zealand	journal	718	true	$30	BOCANZ05	Commentary or analysis	true	Composition Teaching in New Zealand	v. : ill. ; 28 cm.			John Cousins; Dylan Lardelli; Douglas Lilburn electroacoustic works; Gao Ping; Jack Body; Ross Harris; 			Canzona	2005												yes					0110-7771
Jones, Teiron	The Easy Way to Successful Sight-Singing	1		book or booklet - paperback	719	true	$25	BOSIGHTSI	music theory	true		136 p. of music : ill. ; 20 x 21 cm			These melodies were used as part of a music literacy course for Maori choir leaders in the NZCF's first educational sight-singing scheme in Wanganui in 1993. The results were a resounding success. The 201 step by step sight-singing melodies progress according to the Kodaly concept.		(c) Teiron Jones 1994		1994												yes		0-473-02497-7			
Little, Jeni 	John Psathas - Drum Dances and Abhisheka:  A learning Guide for musical knowledge levels 6-8	1	Chimaera	book or booklet - paperback	720	true	$65	BO192_02	education resource	true		97 leaves : ill., music ; 30 cm			Revised edition. John Psathas' music both excites and ignites his listeners. His music is regularly commissioned and performed internationally by some of the world's leading classical/jazz/rock musicians and he is continually pushing boundaries of composition and performance technique. In addition to extensive background material and detailed musical analyses, the guide is centred on an in-depth interview with the composer and a broad background to his musical world. It aims to help students understand and appreciate Psathas' music and its relationship to the innovative compositional techniques that have emerged in the 20th and 21st centuries. Activities include listening, transcription, discussion, research, analysis, composition and score reading. The guide's author, Jeni Little, teaches music at Selwyn and Baradene Colleges and at the University of Auckland.		(c) chimaera 2002		2002												yes		0-473-08424-4			
	Pokarekare - the Maori Song Book	1	Viking Sevenseas Ltd	book or booklet - paperback	721	true	$6.50	BOVSSPOK	lyrics / libretti	true					This booklet of 70 Maori songs includes a glossary of song terms and is scattered throughout with coloured photos of Maori and scenes of Aotearoa, New Zealand. 		(c) Seven Seas Publishing Pty Ltd 1966		1966												yes		85467-014-9			
	A Century of Maori Song	1	KSP Music Ltd	book or booklet - paperback	722	true	$20	ALBMAORI56	sheet music	true		45 p. of music ; 22 cm			A collection of words and easy-to-play music (including melody and chords) for 56 traditional and contemporary Maori songs of the 20th century. Includes Tama Ngakau Marie, Hoki Hoki, E Papa, Whakaria Mai and many, many more. A companion CD is also available from SOUNZ for $25.		(c) KSP Music Ltd 2002		2002												yes		  0854671048 (corrected : pbk.)			
Thomson, John Mansfield	Into an new key - the origins and history of the Music Federation of New Zealand Inc 1950-82	2	The Music Federation of New Zealand Inc	book - hardcover 	723	TRUE	$5	BOMUSFED	history	true		192 p. : ill., facsims., ports. ; 22 cm.			This inspiring history records the formative influence of Fred Turnovksy and Arthur Hilton, both refugees from Hitler's Europe, on the Music Federation of New Zealand (now Chamber Music New Zealand). It is no mere record of decisions and administrative procedures but an absorbing picture of what lies behind the presentation of great music.		(c) John Mansfield Thomson		1985												yes		0-9597748-0-7			
